Θユら戳,坝珇腹,戳る(秅),Θユ丁,Θユ基,Θユ计秖(B+S),る基,环る基,秨絃栋膙基 
20180817,TX     ,201809     ,221615,10622,2,-,-, 
20180817,TX     ,201809     ,221620,10622,6,-,-, 
20180817,TX     ,201809     ,221641,10623,2,-,-, 
20180817,TX     ,201809     ,221653,10623,2,-,-, 
20180817,TX     ,201809     ,221659,10623,16,-,-, 
20180817,TX     ,201809     ,221700,10623,4,-,-, 
20180817,TX     ,201809     ,221702,10623,8,-,-, 
20180817,TX     ,201809     ,221702,10623,6,-,-, 
20180817,TX     ,201809     ,221703,10623,6,-,-, 
20180817,TX     ,201809     ,221703,10623,2,-,-, 
20180817,TX     ,201809     ,221703,10623,12,-,-, 
20180817,TX     ,201809     ,221703,10623,2,-,-, 
20180817,TX     ,201809     ,221703,10623,2,-,-, 
20180817,TX     ,201809     ,221704,10623,14,-,-, 
20180817,TX     ,201809     ,221704,10623,2,-,-, 
20180817,TX     ,201809     ,221711,10623,4,-,-, 
20180817,TX     ,201809     ,221711,10623,10,-,-, 
20180817,TX     ,201809     ,221715,10623,6,-,-, 
20180817,TX     ,201809     ,221715,10623,2,-,-, 
20180817,TX     ,201809     ,221717,10623,20,-,-, 
20180817,TX     ,201809     ,221721,10623,18,-,-, 
20180817,TX     ,201809     ,221722,10623,2,-,-, 
20180817,TX     ,201809     ,221722,10623,2,-,-, 
20180817,TX     ,201809     ,221724,10623,2,-,-, 
20180817,TX     ,201809     ,221728,10623,2,-,-, 
20180817,TX     ,201809     ,221740,10623,2,-,-, 
20180817,TX     ,201809     ,221740,10623,2,-,-, 
20180817,TX     ,201809     ,221741,10623,2,-,-, 
20180817,TX     ,201809     ,221741,10623,2,-,-, 
20180817,TX     ,201809     ,221741,10623,2,-,-, 
20180817,TX     ,201809     ,221741,10623,2,-,-, 
20180817,TX     ,201809     ,221741,10623,2,-,-, 
20180817,TX     ,201809     ,221741,10623,2,-,-, 
20180817,TX     ,201809     ,221741,10623,2,-,-, 
20180817,TX     ,201809     ,221746,10623,2,-,-, 
20180817,TX     ,201809     ,221748,10622,2,-,-, 
20180817,TX     ,201809     ,221751,10623,2,-,-, 
20180817,TX     ,201809     ,221756,10623,2,-,-, 
20180817,TX     ,201809     ,221756,10623,2,-,-, 
20180817,TX     ,201809     ,221835,10624,28,-,-, 
20180817,TX     ,201809     ,221835,10624,8,-,-, 
20180817,TX     ,201809     ,221835,10624,4,-,-, 
20180817,TX     ,201809     ,221835,10624,8,-,-, 
20180817,TX     ,201809     ,221835,10624,4,-,-, 
20180817,TX     ,201809     ,221849,10624,2,-,-, 
20180817,TX     ,201809     ,221849,10624,2,-,-, 
20180817,TX     ,201809     ,221849,10624,2,-,-, 
20180817,TX     ,201809     ,221850,10623,2,-,-, 
20180817,TX     ,201809     ,221850,10623,2,-,-, 
20180817,TX     ,201809     ,221850,10623,2,-,-, 
20180817,TX     ,201809     ,221857,10624,2,-,-, 
20180817,TX     ,201809     ,221859,10624,2,-,-, 
20180817,TX     ,201809     ,221904,10624,2,-,-, 
20180817,TX     ,201809     ,221904,10623,2,-,-, 
20180817,TX     ,201809     ,221904,10623,2,-,-, 
20180817,TX     ,201809     ,221904,10623,2,-,-, 
20180817,TX     ,201809     ,221904,10623,2,-,-, 
20180817,TX     ,201809     ,221915,10624,2,-,-, 
20180817,TX     ,201809     ,221915,10624,2,-,-, 
20180817,TX     ,201809     ,221920,10624,2,-,-, 
20180817,TX     ,201809     ,221923,10624,2,-,-, 
20180817,TX     ,201809     ,221949,10625,2,-,-, 
20180817,TX     ,201809     ,221956,10625,2,-,-, 
20180817,TX     ,201809     ,222002,10625,4,-,-, 
20180817,TX     ,201809     ,222019,10625,2,-,-, 
20180817,TX     ,201809     ,222023,10625,2,-,-, 
20180817,TX     ,201809     ,222030,10624,2,-,-, 
20180817,TX     ,201809     ,222030,10624,2,-,-, 
20180817,TX     ,201809     ,222030,10624,2,-,-, 
20180817,TX     ,201809     ,222030,10625,6,-,-, 
20180817,TX     ,201809     ,222032,10624,2,-,-, 
20180817,TX     ,201809     ,222032,10624,2,-,-, 
20180817,TX     ,201809     ,222032,10624,2,-,-, 
20180817,TX     ,201809     ,222032,10624,2,-,-, 
20180817,TX     ,201809     ,222032,10624,2,-,-, 
20180817,TX     ,201809     ,222032,10624,2,-,-, 
20180817,TX     ,201809     ,222032,10624,2,-,-, 
20180817,TX     ,201809     ,222032,10624,2,-,-, 
20180817,TX     ,201809     ,222032,10624,2,-,-, 
20180817,TX     ,201809     ,222032,10624,2,-,-, 
20180817,TX     ,201809     ,222033,10624,2,-,-, 
20180817,TX     ,201809     ,222039,10623,2,-,-, 
20180817,TX     ,201809     ,222039,10623,2,-,-, 
20180817,TX     ,201809     ,222039,10623,4,-,-, 
20180817,TX     ,201809     ,222039,10623,4,-,-, 
20180817,TX     ,201809     ,222039,10623,2,-,-, 
20180817,TX     ,201809     ,222039,10623,2,-,-, 
20180817,TX     ,201809     ,222039,10623,2,-,-, 
20180817,TX     ,201809     ,222039,10623,4,-,-, 
20180817,TX     ,201809     ,222048,10623,4,-,-, 
20180817,TX     ,201809     ,222108,10623,2,-,-, 
20180817,TX     ,201809     ,222108,10623,2,-,-, 
20180817,TX     ,201809     ,222115,10622,2,-,-, 
20180817,TX     ,201809     ,222124,10622,2,-,-, 
20180817,TX     ,201809     ,222127,10622,2,-,-, 
20180817,TX     ,201809     ,222132,10622,2,-,-, 
20180817,TX     ,201809     ,222133,10622,2,-,-, 
20180817,TX     ,201809     ,222135,10622,2,-,-, 
20180817,TX     ,201809     ,222140,10622,14,-,-, 
20180817,TX     ,201809     ,222140,10622,2,-,-, 
20180817,TX     ,201809     ,222140,10622,6,-,-, 
20180817,TX     ,201809     ,222140,10622,2,-,-, 
20180817,TX     ,201809     ,222140,10622,2,-,-, 
20180817,TX     ,201809     ,222140,10622,2,-,-, 
20180817,TX     ,201809     ,222140,10622,2,-,-, 
20180817,TX     ,201809     ,222140,10622,4,-,-, 
20180817,TX     ,201809     ,222140,10622,6,-,-, 
20180817,TX     ,201809     ,222140,10622,2,-,-, 
20180817,TX     ,201809     ,222140,10622,2,-,-, 
20180817,TX     ,201809     ,222140,10623,4,-,-, 
20180817,TX     ,201809     ,222141,10622,2,-,-, 
20180817,TX     ,201809     ,222144,10622,2,-,-, 
20180817,TX     ,201809     ,222144,10622,2,-,-, 
20180817,TX     ,201809     ,222145,10622,2,-,-, 
20180817,TX     ,201809     ,222145,10622,4,-,-, 
20180817,TX     ,201809     ,222145,10622,2,-,-, 
20180817,TX     ,201809     ,222145,10622,2,-,-, 
20180817,TX     ,201809     ,222145,10622,2,-,-, 
20180817,TX     ,201809     ,222147,10622,2,-,-, 
20180817,TX     ,201809     ,222148,10622,2,-,-, 
20180817,TX     ,201809     ,222148,10622,2,-,-, 
20180817,TX     ,201809     ,222148,10622,2,-,-, 
20180817,TX     ,201809     ,222149,10622,2,-,-, 
20180817,TX     ,201809     ,222154,10622,2,-,-, 
20180817,TX     ,201809     ,222201,10622,2,-,-, 
20180817,TX     ,201809     ,222201,10622,2,-,-, 
20180817,TX     ,201809     ,222201,10622,2,-,-, 
20180817,TX     ,201809     ,222201,10622,4,-,-, 
20180817,TX     ,201809     ,222201,10622,4,-,-, 
20180817,TX     ,201809     ,222201,10622,2,-,-, 
20180817,TX     ,201809     ,222201,10622,8,-,-, 
20180817,TX     ,201809     ,222202,10622,2,-,-, 
20180817,TX     ,201809     ,222202,10622,4,-,-, 
20180817,TX     ,201809     ,222202,10622,4,-,-, 
20180817,TX     ,201809     ,222202,10622,2,-,-, 
20180817,TX     ,201809     ,222203,10622,8,-,-, 
20180817,TX     ,201809     ,222203,10622,2,-,-, 
20180817,TX     ,201809     ,222205,10622,2,-,-, 
20180817,TX     ,201809     ,222210,10622,2,-,-, 
20180817,TX     ,201809     ,222210,10622,2,-,-, 
20180817,TX     ,201809     ,222212,10623,8,-,-, 
20180817,TX     ,201809     ,222215,10623,8,-,-, 
20180817,TX     ,201809     ,222218,10623,2,-,-, 
20180817,TX     ,201809     ,222222,10624,2,-,-, 
20180817,TX     ,201809     ,222235,10624,2,-,-, 
20180817,TX     ,201809     ,222235,10623,2,-,-, 
20180817,TX     ,201809     ,222236,10623,2,-,-, 
20180817,TX     ,201809     ,222245,10623,2,-,-, 
20180817,TX     ,201809     ,222254,10622,2,-,-, 
20180817,TX     ,201809     ,222254,10622,2,-,-, 
20180817,TX     ,201809     ,222254,10622,2,-,-, 
20180817,TX     ,201809     ,222254,10622,2,-,-, 
20180817,TX     ,201809     ,222254,10622,2,-,-, 
20180817,TX     ,201809     ,222254,10622,4,-,-, 
20180817,TX     ,201809     ,222254,10622,2,-,-, 
20180817,TX     ,201809     ,222256,10622,6,-,-, 
20180817,TX     ,201809     ,222300,10622,2,-,-, 
20180817,TX     ,201809     ,222309,10621,2,-,-, 
20180817,TX     ,201809     ,222309,10621,2,-,-, 
20180817,TX     ,201809     ,222320,10622,2,-,-, 
20180817,TX     ,201809     ,222320,10621,2,-,-, 
20180817,TX     ,201809     ,222320,10621,2,-,-, 
20180817,TX     ,201809     ,222321,10622,2,-,-, 
20180817,TX     ,201809     ,222325,10621,2,-,-, 
20180817,TX     ,201809     ,222332,10621,2,-,-, 
20180817,TX     ,201809     ,222335,10622,2,-,-, 
20180817,TX     ,201809     ,222338,10621,2,-,-, 
20180817,TX     ,201809     ,222338,10621,2,-,-, 
20180817,TX     ,201809     ,222338,10621,2,-,-, 
20180817,TX     ,201809     ,222338,10621,2,-,-, 
20180817,TX     ,201809     ,222338,10621,2,-,-, 
20180817,TX     ,201809     ,222338,10621,2,-,-, 
20180817,TX     ,201809     ,222338,10621,2,-,-, 
20180817,TX     ,201809     ,222338,10621,2,-,-, 
20180817,TX     ,201809     ,222339,10621,2,-,-, 
20180817,TX     ,201809     ,222339,10621,2,-,-, 
20180817,TX     ,201809     ,222339,10621,2,-,-, 
20180817,TX     ,201809     ,222339,10621,2,-,-, 
20180817,TX     ,201809     ,222339,10621,2,-,-, 
20180817,TX     ,201809     ,222339,10621,2,-,-, 
20180817,TX     ,201809     ,222339,10621,2,-,-, 
20180817,TX     ,201809     ,222339,10621,2,-,-, 
20180817,TX     ,201809     ,222339,10621,2,-,-, 
20180817,TX     ,201809     ,222339,10621,4,-,-, 
20180817,TX     ,201809     ,222339,10621,2,-,-, 
20180817,TX     ,201809     ,222339,10621,4,-,-, 
20180817,TX     ,201809     ,222339,10621,2,-,-, 
20180817,TX     ,201809     ,222339,10621,2,-,-, 
20180817,TX     ,201809     ,222339,10621,2,-,-, 
20180817,TX     ,201809     ,222339,10621,2,-,-, 
20180817,TX     ,201809     ,222339,10621,2,-,-, 
20180817,TX     ,201809     ,222339,10621,2,-,-, 
20180817,TX     ,201809     ,222339,10621,2,-,-, 
20180817,TX     ,201809     ,222339,10621,2,-,-, 
20180817,TX     ,201809     ,222339,10621,2,-,-, 
20180817,TX     ,201809     ,222339,10621,2,-,-, 
20180817,TX     ,201809     ,222339,10621,2,-,-, 
20180817,TX     ,201809     ,222339,10621,4,-,-, 
20180817,TX     ,201809     ,222339,10621,2,-,-, 
20180817,TX     ,201809     ,222339,10621,2,-,-, 
20180817,TX     ,201809     ,222339,10621,2,-,-, 
20180817,TX     ,201809     ,222339,10621,2,-,-, 
20180817,TX     ,201809     ,222339,10621,4,-,-, 
20180817,TX     ,201809     ,222339,10621,2,-,-, 
20180817,TX     ,201809     ,222339,10621,2,-,-, 
20180817,TX     ,201809     ,222339,10621,2,-,-, 
20180817,TX     ,201809     ,222339,10621,2,-,-, 
20180817,TX     ,201809     ,222339,10621,2,-,-, 
20180817,TX     ,201809     ,222339,10621,4,-,-, 
20180817,TX     ,201809     ,222339,10621,6,-,-, 
20180817,TX     ,201809     ,222339,10621,2,-,-, 
20180817,TX     ,201809     ,222339,10621,2,-,-, 
20180817,TX     ,201809     ,222339,10621,2,-,-, 
20180817,TX     ,201809     ,222344,10620,2,-,-, 
20180817,TX     ,201809     ,222344,10620,2,-,-, 
20180817,TX     ,201809     ,222344,10620,2,-,-, 
20180817,TX     ,201809     ,222344,10620,2,-,-, 
20180817,TX     ,201809     ,222344,10620,2,-,-, 
20180817,TX     ,201809     ,222344,10620,2,-,-, 
20180817,TX     ,201809     ,222344,10620,2,-,-, 
20180817,TX     ,201809     ,222345,10620,2,-,-, 
20180817,TX     ,201809     ,222345,10620,2,-,-, 
20180817,TX     ,201809     ,222345,10620,4,-,-, 
20180817,TX     ,201809     ,222345,10620,6,-,-, 
20180817,TX     ,201809     ,222345,10620,2,-,-, 
20180817,TX     ,201809     ,222347,10621,2,-,-, 
20180817,TX     ,201809     ,222348,10620,2,-,-, 
20180817,TX     ,201809     ,222349,10620,2,-,-, 
20180817,TX     ,201809     ,222351,10621,2,-,-, 
20180817,TX     ,201809     ,222352,10620,2,-,-, 
20180817,TX     ,201809     ,222353,10620,2,-,-, 
20180817,TX     ,201809     ,222353,10620,2,-,-, 
20180817,TX     ,201809     ,222353,10620,2,-,-, 
20180817,TX     ,201809     ,222353,10620,2,-,-, 
20180817,TX     ,201809     ,222353,10620,2,-,-, 
20180817,TX     ,201809     ,222353,10620,2,-,-, 
20180817,TX     ,201809     ,222353,10620,2,-,-, 
20180817,TX     ,201809     ,222353,10620,2,-,-, 
20180817,TX     ,201809     ,222353,10620,2,-,-, 
20180817,TX     ,201809     ,222353,10620,2,-,-, 
20180817,TX     ,201809     ,222353,10620,2,-,-, 
20180817,TX     ,201809     ,222353,10620,2,-,-, 
20180817,TX     ,201809     ,222353,10620,2,-,-, 
20180817,TX     ,201809     ,222353,10620,4,-,-, 
20180817,TX     ,201809     ,222353,10620,4,-,-, 
20180817,TX     ,201809     ,222353,10620,2,-,-, 
20180817,TX     ,201809     ,222353,10620,2,-,-, 
20180817,TX     ,201809     ,222353,10620,2,-,-, 
20180817,TX     ,201809     ,222353,10620,2,-,-, 
20180817,TX     ,201809     ,222353,10620,2,-,-, 
20180817,TX     ,201809     ,222353,10620,2,-,-, 
20180817,TX     ,201809     ,222353,10620,2,-,-, 
20180817,TX     ,201809     ,222353,10620,2,-,-, 
20180817,TX     ,201809     ,222353,10620,2,-,-, 
20180817,TX     ,201809     ,222353,10620,2,-,-, 
20180817,TX     ,201809     ,222353,10620,2,-,-, 
20180817,TX     ,201809     ,222353,10620,2,-,-, 
20180817,TX     ,201809     ,222353,10620,2,-,-, 
20180817,TX     ,201809     ,222353,10620,2,-,-, 
20180817,TX     ,201809     ,222353,10620,2,-,-, 
20180817,TX     ,201809     ,222353,10620,2,-,-, 
20180817,TX     ,201809     ,222353,10620,2,-,-, 
20180817,TX     ,201809     ,222353,10620,2,-,-, 
20180817,TX     ,201809     ,222353,10620,2,-,-, 
20180817,TX     ,201809     ,222353,10620,4,-,-, 
20180817,TX     ,201809     ,222353,10620,2,-,-, 
20180817,TX     ,201809     ,222353,10620,2,-,-, 
20180817,TX     ,201809     ,222353,10620,2,-,-, 
20180817,TX     ,201809     ,222353,10620,2,-,-, 
20180817,TX     ,201809     ,222353,10620,2,-,-, 
20180817,TX     ,201809     ,222355,10619,2,-,-, 
20180817,TX     ,201809     ,222355,10619,2,-,-, 
20180817,TX     ,201809     ,222355,10619,2,-,-, 
20180817,TX     ,201809     ,222355,10619,2,-,-, 
20180817,TX     ,201809     ,222356,10619,2,-,-, 
20180817,TX     ,201809     ,222356,10620,2,-,-, 
20180817,TX     ,201809     ,222356,10619,2,-,-, 
20180817,TX     ,201809     ,222356,10619,2,-,-, 
20180817,TX     ,201809     ,222356,10619,2,-,-, 
20180817,TX     ,201809     ,222357,10620,6,-,-, 
20180817,TX     ,201809     ,222357,10619,2,-,-, 
20180817,TX     ,201809     ,222357,10619,2,-,-, 
20180817,TX     ,201809     ,222358,10619,2,-,-, 
20180817,TX     ,201809     ,222400,10619,2,-,-, 
20180817,TX     ,201809     ,222400,10619,2,-,-, 
20180817,TX     ,201809     ,222400,10619,2,-,-, 
20180817,TX     ,201809     ,222400,10619,2,-,-, 
20180817,TX     ,201809     ,222401,10619,2,-,-, 
20180817,TX     ,201809     ,222401,10619,2,-,-, 
20180817,TX     ,201809     ,222401,10619,2,-,-, 
20180817,TX     ,201809     ,222401,10619,2,-,-, 
20180817,TX     ,201809     ,222401,10619,2,-,-, 
20180817,TX     ,201809     ,222401,10619,2,-,-, 
20180817,TX     ,201809     ,222402,10619,2,-,-, 
20180817,TX     ,201809     ,222402,10619,2,-,-, 
20180817,TX     ,201809     ,222403,10619,2,-,-, 
20180817,TX     ,201809     ,222406,10619,2,-,-, 
20180817,TX     ,201809     ,222407,10619,2,-,-, 
20180817,TX     ,201809     ,222408,10619,2,-,-, 
20180817,TX     ,201809     ,222408,10619,2,-,-, 
20180817,TX     ,201809     ,222418,10619,2,-,-, 
20180817,TX     ,201809     ,222419,10619,2,-,-, 
20180817,TX     ,201809     ,222419,10619,2,-,-, 
20180817,TX     ,201809     ,222419,10619,2,-,-, 
20180817,TX     ,201809     ,222420,10619,2,-,-, 
20180817,TX     ,201809     ,222421,10620,2,-,-, 
20180817,TX     ,201809     ,222422,10619,2,-,-, 
20180817,TX     ,201809     ,222422,10619,2,-,-, 
20180817,TX     ,201809     ,222424,10619,2,-,-, 
20180817,TX     ,201809     ,222426,10620,2,-,-, 
20180817,TX     ,201809     ,222427,10619,2,-,-, 
20180817,TX     ,201809     ,222430,10620,2,-,-, 
20180817,TX     ,201809     ,222430,10619,2,-,-, 
20180817,TX     ,201809     ,222430,10619,2,-,-, 
20180817,TX     ,201809     ,222431,10619,2,-,-, 
20180817,TX     ,201809     ,222431,10619,2,-,-, 
20180817,TX     ,201809     ,222431,10619,2,-,-, 
20180817,TX     ,201809     ,222431,10619,2,-,-, 
20180817,TX     ,201809     ,222431,10619,2,-,-, 
20180817,TX     ,201809     ,222431,10619,2,-,-, 
20180817,TX     ,201809     ,222433,10619,2,-,-, 
20180817,TX     ,201809     ,222433,10619,2,-,-, 
20180817,TX     ,201809     ,222433,10619,2,-,-, 
20180817,TX     ,201809     ,222433,10619,2,-,-, 
20180817,TX     ,201809     ,222434,10619,2,-,-, 
20180817,TX     ,201809     ,222434,10619,4,-,-, 
20180817,TX     ,201809     ,222434,10619,2,-,-, 
20180817,TX     ,201809     ,222434,10619,2,-,-, 
20180817,TX     ,201809     ,222435,10619,2,-,-, 
20180817,TX     ,201809     ,222435,10619,2,-,-, 
20180817,TX     ,201809     ,222437,10619,2,-,-, 
20180817,TX     ,201809     ,222437,10620,2,-,-, 
20180817,TX     ,201809     ,222438,10619,2,-,-, 
20180817,TX     ,201809     ,222439,10619,2,-,-, 
20180817,TX     ,201809     ,222440,10619,2,-,-, 
20180817,TX     ,201809     ,222443,10619,2,-,-, 
20180817,TX     ,201809     ,222443,10619,2,-,-, 
20180817,TX     ,201809     ,222443,10619,2,-,-, 
20180817,TX     ,201809     ,222443,10619,2,-,-, 
20180817,TX     ,201809     ,222443,10619,2,-,-, 
20180817,TX     ,201809     ,222443,10619,6,-,-, 
20180817,TX     ,201809     ,222443,10619,2,-,-, 
20180817,TX     ,201809     ,222443,10619,2,-,-, 
20180817,TX     ,201809     ,222446,10620,2,-,-, 
20180817,TX     ,201809     ,222447,10619,4,-,-, 
20180817,TX     ,201809     ,222448,10619,2,-,-, 
20180817,TX     ,201809     ,222449,10619,2,-,-, 
20180817,TX     ,201809     ,222449,10619,2,-,-, 
20180817,TX     ,201809     ,222456,10619,2,-,-, 
20180817,TX     ,201809     ,222457,10619,4,-,-, 
20180817,TX     ,201809     ,222458,10619,2,-,-, 
20180817,TX     ,201809     ,222500,10619,2,-,-, 
20180817,TX     ,201809     ,222501,10619,2,-,-, 
20180817,TX     ,201809     ,222503,10619,6,-,-, 
20180817,TX     ,201809     ,222503,10619,6,-,-, 
20180817,TX     ,201809     ,222503,10619,2,-,-, 
20180817,TX     ,201809     ,222503,10619,2,-,-, 
20180817,TX     ,201809     ,222503,10619,2,-,-, 
20180817,TX     ,201809     ,222503,10619,2,-,-, 
20180817,TX     ,201809     ,222503,10619,2,-,-, 
20180817,TX     ,201809     ,222503,10619,2,-,-, 
20180817,TX     ,201809     ,222503,10619,4,-,-, 
20180817,TX     ,201809     ,222505,10619,2,-,-, 
20180817,TX     ,201809     ,222505,10619,2,-,-, 
20180817,TX     ,201809     ,222507,10620,6,-,-, 
20180817,TX     ,201809     ,222508,10620,2,-,-, 
20180817,TX     ,201809     ,222508,10620,2,-,-, 
20180817,TX     ,201809     ,222508,10620,2,-,-, 
20180817,TX     ,201809     ,222508,10620,34,-,-, 
20180817,TX     ,201809     ,222509,10621,2,-,-, 
20180817,TX     ,201809     ,222509,10621,10,-,-, 
20180817,TX     ,201809     ,222509,10621,4,-,-, 
20180817,TX     ,201809     ,222512,10621,2,-,-, 
20180817,TX     ,201809     ,222517,10621,2,-,-, 
20180817,TX     ,201809     ,222521,10620,2,-,-, 
20180817,TX     ,201809     ,222525,10620,2,-,-, 
20180817,TX     ,201809     ,222525,10620,2,-,-, 
20180817,TX     ,201809     ,222525,10620,6,-,-, 
20180817,TX     ,201809     ,222525,10620,2,-,-, 
20180817,TX     ,201809     ,222526,10620,2,-,-, 
20180817,TX     ,201809     ,222526,10620,2,-,-, 
20180817,TX     ,201809     ,222527,10621,2,-,-, 
20180817,TX     ,201809     ,222529,10621,2,-,-, 
20180817,TX     ,201809     ,222534,10620,2,-,-, 
20180817,TX     ,201809     ,222534,10620,2,-,-, 
